ID,Fname,Lname,Email,Password,Country,State,City,Street,Zipcode,Segment
2106,Mary,Grimes,XXXXXXXXX,XXXXXXXXX,United States,Colorado,Aurora,231 Bright Alley,80010.0,Consumer
8144,Mary,Summers,XXXXXXXXX,XXXXXXXXX,United States,California,Simi Valley,3926 Stony Gardens,93065.0,Consumer
5643,Tiffany,Caldwell,XXXXXXXXX,XXXXXXXXX,United States,Maryland,Silver Spring,3632 Fallen Pioneer Isle,20904.0,Consumer
2041,Paul,Garcia,XXXXXXXXX,XXXXXXXXX,United States,Minnesota,Saint Paul,1070 Dusty Beacon Maze,55124.0,Consumer
7537,Stephen,Lee,XXXXXXXXX,XXXXXXXXX,United States,Texas,San Antonio,469 Crystal Anchor Mountain,78201.0,Consumer
3056,George,Middleton,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Philadelphia,3601 Cozy Creek Trail,19143.0,Consumer
7967,Samuel,Jones,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Philadelphia,7007 Quiet Via,19149.0,Consumer
1758,Larry,King,XXXXXXXXX,XXXXXXXXX,United States,New York,Bronx,2515 Burning Boulevard,10466.0,Consumer
7884,Peter,Smith,XXXXXXXXX,XXXXXXXXX,United States,North Carolina,Greenville,2127 Cozy Deer Bank,27858.0,Corporate
289,Diana,Richards,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Morristown,3593 Easy Embers Field,7960.0,Corporate
10081,Mary,Castillo,XXXXXXXXX,XXXXXXXXX,United States,California,San Diego,9900 Hidden Rise Downs,92115.0,Corporate
1169,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Oxnard,1055 Crystal Woods,93030.0,Corporate
1182,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,Florida,Miami,5365 Tawny Apple Limits,33147.0,Corporate
717,Mary,Camacho,XXXXXXXXX,XXXXXXXXX,United States,New Mexico,Albuquerque,4845 Thunder Embers Hollow,87111.0,Corporate
20423,Ainsley,Leach,XXXXXXXXX,XXXXXXXXX,United States,Texas,Amarillo,5154 Honey Bend,79109.0,Corporate
5801,Theresa,Pearson,XXXXXXXXX,XXXXXXXXX,United States,Florida,Lutz,6715 Gentle Horse Row,33549.0,Corporate
702,Cynthia,Smith,XXXXXXXXX,XXXXXXXXX,United States,Oregon,Bend,6412 Crystal View Townline,97701.0,Corporate
6951,Mary,Williams,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,East Brunswick,263 Harvest Wood,8816.0,Corporate
6780,Sean,Chung,XXXXXXXXX,XXXXXXXXX,United States,South Carolina,Lancaster,7111 Cotton Blossom Estates,29720.0,Corporate
6422,Jonathan,Richmond,XXXXXXXXX,XXXXXXXXX,United States,California,Ontario,3005 Bright Maze,91762.0,Corporate
5384,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,United States,Texas,Houston,5657 Lost Expressway,77015.0,Corporate
2985,Donald,Price,XXXXXXXXX,XXXXXXXXX,United States,Virginia,Hampton,183 Velvet Grove Towers,23666.0,Corporate
18349,Rana,Moreno,XXXXXXXXX,XXXXXXXXX,United States,New York,New York,2275 Rustic Impasse,10016.0,Corporate
11286,Mary,Garcia,XXXXXXXXX,XXXXXXXXX,United States,California,Porterville,8279 Bright Fox Highway,93257.0,Corporate
489,William,Smith,XXXXXXXXX,XXXXXXXXX,United States,Oregon,Portland,2792 Middle Mount,97223.0,Corporate
4510,Rachel,Cochran,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Strongsville,6414 Jagged Sky Gardens,44136.0,Corporate
9626,Dorothy,Frye,XXXXXXXXX,XXXXXXXXX,United States,Texas,El Paso,4849 Clear Blossom Turnabout,79927.0,Corporate
9494,Robert,Gilmore,XXXXXXXXX,XXXXXXXXX,United States,Texas,Del Rio,8248 Clear Glade,78840.0,Corporate
1718,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,New York,Buffalo,4606 Umber Range,14221.0,Corporate
5295,Mary,Williams,XXXXXXXXX,XXXXXXXXX,United States,Utah,Bountiful,2058 Quaking Oak Common,84010.0,Corporate
3984,Brenda,Webster,XXXXXXXXX,XXXXXXXXX,United States,Washington,Kent,5131 Gentle Limits,98031.0,Corporate
5270,Andrea,Johnson,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,9595 Iron Orchard,60620.0,Corporate
10966,Martha,Pierce,XXXXXXXXX,XXXXXXXXX,United States,Massachusetts,Plymouth,6797 Quiet Mountain Rise,2360.0,Corporate
1868,Mary,Riddle,XXXXXXXXX,XXXXXXXXX,United States,New York,Far Rockaway,340 Velvet Barn Gate,11691.0,Corporate
17446,Freya,Golden,XXXXXXXXX,XXXXXXXXX,United States,Texas,Houston,569 Hazy Wynd,77088.0,Corporate
10071,Mary,Lawrence,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Philadelphia,5768 Jagged Zephyr Port,19124.0,Corporate
1271,Carolyn,Shea,XXXXXXXXX,XXXXXXXXX,United States,California,Simi Valley,1021 Silver Log Cape,93065.0,Corporate
11930,Mary,Gilbert,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Detroit,2002 Noble Crescent,48227.0,Corporate
20529,Lynn,Sweeney,XXXXXXXXX,XXXXXXXXX,United States,California,Garden Grove,7262 Emerald Boulevard,92840.0,Corporate
8358,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,San Diego,9176 Shady Barn Jetty,92105.0,Corporate
7705,Julia,Robinson,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,3670 Broad Mountain Link,60609.0,Corporate
17392,Patience,Ward,XXXXXXXXX,XXXXXXXXX,United States,California,Placentia,7126 Hazy Berry Mount,92870.0,Corporate
18276,Cheryl,Koch,XXXXXXXXX,XXXXXXXXX,United States,California,San Jose,4845 Thunder Embers Hollow,95148.0,Corporate
7795,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,United States,Hawaii,Honolulu,1134 Misty River Woods,96822.0,Corporate
20655,Whitney,Collins,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Mentor,5808 Silver Rise Circuit,44060.0,Corporate
2454,Kyle,Curtis,XXXXXXXXX,XXXXXXXXX,United States,California,Santa Clara,3180 Golden Cider Circle,95051.0,Corporate
150,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Union,5593 Indian Trail,7083.0,Corporate
10671,Timothy,Moses,XXXXXXXXX,XXXXXXXXX,United States,California,Long Beach,1987 Grand Alley,90805.0,Corporate
11924,Mary,Ramos,XXXXXXXXX,XXXXXXXXX,United States,California,Westminster,4463 Cotton Quail Forest,92683.0,Corporate
16086,Aimee,Terrell,XXXXXXXXX,XXXXXXXXX,United States,Florida,Pompano Beach,5875 Grand Campus,33068.0,Corporate
4398,Mary,Yoder,XXXXXXXXX,XXXXXXXXX,United States,California,Azusa,1010 Rustic Fox View,91702.0,Consumer
5687,Mary,Chapman,XXXXXXXXX,XXXXXXXXX,United States,Florida,Fort Lauderdale,1430 Easy Spring Key,33324.0,Consumer
8534,Mary,Rose,XXXXXXXXX,XXXXXXXXX,United States,Texas,San Antonio,3050 Crystal Fawn Green,78201.0,Consumer
3372,Virginia,Smith,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Princeton,3139 Golden Autumn Byway,8540.0,Consumer
10927,Jessica,Lang,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Perth Amboy,3356 Crystal Farm,8861.0,Consumer
3597,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,United States,Florida,Miami,8473 Crystal Hickory Path,33162.0,Consumer
2052,Mary,Anthony,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Loveland,874 Thunder Front,45140.0,Consumer
4399,Richard,Smith,XXXXXXXXX,XXXXXXXXX,United States,Virginia,Virginia Beach,9627 Little Terrace,23455.0,Consumer
185,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,United States,Kentucky,Louisville,9295 Emerald Downs,40214.0,Consumer
3441,Emma,Russell,XXXXXXXXX,XXXXXXXXX,United States,New York,Lockport,8400 Clear Wagon  Row,14094.0,Consumer
11947,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,5420 Crystal Hill,60608.0,Consumer
1555,Adam,Smith,XXXXXXXXX,XXXXXXXXX,United States,New York,Staten Island,4047 Grand Port,10314.0,Consumer
9399,Mary,Bennett,XXXXXXXXX,XXXXXXXXX,United States,Arizona,Tucson,6575 Quiet Loop,85719.0,Consumer
2792,Roy,Carey,XXXXXXXXX,XXXXXXXXX,United States,Massachusetts,Plymouth,4317 Emerald Bay,2360.0,Consumer
10118,Mary,Reynolds,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Cleveland,5325 Amber Blossom Way,44120.0,Consumer
8544,Sarah,Smith,XXXXXXXXX,XXXXXXXXX,United States,New York,Bronx,3065 Foggy Horse Port,10458.0,Consumer
4296,Edward,Sanchez,XXXXXXXXX,XXXXXXXXX,United States,New York,Webster,3867 Middle Leaf By-pass,14580.0,Consumer
4391,Harry,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Stockton,6332 Round Range,95207.0,Consumer
2882,Mary,Decker,XXXXXXXXX,XXXXXXXXX,United States,Texas,Amarillo,6826 Quiet Lane,79109.0,Consumer
3283,Charles,Ramos,XXXXXXXXX,XXXXXXXXX,United States,West Virginia,Martinsburg,3882 Golden Maze,25401.0,Consumer
397,Mary,Delgado,XXXXXXXXX,XXXXXXXXX,United States,Maryland,Cumberland,1102 Misty Rabbit Alley,21502.0,Consumer
4104,Debra,Butler,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Pekin,8581 Blue Crescent,61554.0,Consumer
12214,Jennifer,Summers,XXXXXXXXX,XXXXXXXXX,United States,Florida,Tallahassee,2749 Emerald Glen,32308.0,Consumer
10699,Mary,Lee,XXXXXXXXX,XXXXXXXXX,United States,Florida,Jacksonville,7320 Wishing Rise Mall ,32225.0,Consumer
2091,Doris,Smith,XXXXXXXXX,XXXXXXXXX,United States,Rhode Island,Woonsocket,3087 Hazy Glen,2895.0,Consumer
10474,Benjamin,Case,XXXXXXXXX,XXXXXXXXX,United States,California,Stockton,125 Easy Lake Close,95206.0,Consumer
7504,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,United States,Georgia,Lithonia,4263 Cozy Embers Ledge,30058.0,Consumer
7518,Mary,Padilla,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Oak Lawn,9725 Cotton Forest,60453.0,Consumer
1738,Nicholas,Murray,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Detroit,1915 Thunder Hickory Freeway,48213.0,Consumer
1622,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Alhambra,1098 Fallen By-pass,91801.0,Consumer
1325,Gregory,Nelson,XXXXXXXXX,XXXXXXXXX,United States,Connecticut,New Haven,8271 Foggy Horse Inlet,6511.0,Consumer
5505,Joseph,Matthews,XXXXXXXXX,XXXXXXXXX,United States,New York,North Tonawanda,3046 Broad Sky Dale,14120.0,Consumer
4210,Matthew,Roach,XXXXXXXXX,XXXXXXXXX,United States,Arizona,Phoenix,1200 Silent Bend,85029.0,Consumer
11229,Diane,Smith,XXXXXXXXX,XXXXXXXXX,United States,Louisiana,Kenner,8768 Shady Arbor,70065.0,Consumer
9385,Andrew,Whitehead,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Washington,3361 Little Ledge,15301.0,Consumer
900,George,Smith,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Holland,2088 Emerald Downs,49423.0,Consumer
6217,Roger,Black,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Morrisville,5263 Middle Road,19067.0,Consumer
9466,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Memphis,7111 Cotton Blossom Estates,38128.0,Consumer
4596,Mary,Burns,XXXXXXXXX,XXXXXXXXX,United States,Washington,Federal Way,9419 Cinder Hickory Towers,98023.0,Consumer
5206,Mary,Palmer,XXXXXXXXX,XXXXXXXXX,United States,California,San Diego,4212 Cozy Corners,92113.0,Consumer
2823,Danielle,Smith,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,3614 Misty Mall ,60626.0,Consumer
10408,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Los Angeles,8706 Harvest Green,90027.0,Consumer
11011,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,United States,New York,Bronx,3193 Gentle Circuit,10457.0,Consumer
40,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Long Beach,7358 Rocky Villas,90805.0,Consumer
11636,Patrick,Browning,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,112 Green Fawn Estates,60637.0,Consumer
7454,Andrew,Kim,XXXXXXXXX,XXXXXXXXX,United States,California,West Covina,7094 Round Carrefour,91790.0,Corporate
5138,William,Rivera,XXXXXXXXX,XXXXXXXXX,United States,California,Ventura,3367 Easy Pines,93003.0,Corporate
8696,Mary,Pope,XXXXXXXXX,XXXXXXXXX,United States,District of Columbia,Washington,4776 Crystal River Stead,20009.0,Corporate
2329,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,Florida,Valrico,7312 Umber Prairie Wynd,33594.0,Corporate
12431,Mary,Rios,XXXXXXXXX,XXXXXXXXX,United States,Hawaii,Kaneohe,1221 Cinder Pines,96744.0,Corporate
10860,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,United States,California,Ventura,8824 Noble View Valley,93003.0,Corporate
12094,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,New York,Brooklyn,2720 Stony Field,11218.0,Corporate
5088,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Oceanside,698 Colonial Way,92057.0,Corporate
2200,Evelyn,Wilson,XXXXXXXXX,XXXXXXXXX,United States,Texas,Fort Worth,7409 Cotton Manor,76116.0,Corporate
3997,Margaret,Walker,XXXXXXXXX,XXXXXXXXX,United States,New York,Brooklyn,5731 Cinder Horse Court,11218.0,Corporate
8746,Charles,Stout,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Cleveland,72 Noble Path,44120.0,Corporate
3687,Mary,Morrow,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Philadelphia,923 Amber Grounds,19145.0,Corporate
9162,Christina,Carter,XXXXXXXXX,XXXXXXXXX,United States,California,Lodi,3901 Iron Parade,95240.0,Corporate
8993,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Bakersfield,4915 Lazy Pine Bay,93308.0,Corporate
5875,Mary,Rodgers,XXXXXXXXX,XXXXXXXXX,United States,Pennsylvania,Philadelphia,654 Gentle Acres,19143.0,Corporate
2502,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Long Beach,7581 Cinder Link,90813.0,Corporate
9563,Pamela,Murphy,XXXXXXXXX,XXXXXXXXX,United States,California,San Jose,6001 Iron Diversion,95122.0,Corporate
7259,Jerry,Ingram,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Murfreesboro,9198 Blue Swale,37130.0,Corporate
3131,Mary,Brown,XXXXXXXXX,XXXXXXXXX,United States,California,Carlsbad,3358 Middle Ridge,92009.0,Corporate
4140,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Hamilton,9785 Silver Hickory Walk,45011.0,Corporate
4539,Jacqueline,James,XXXXXXXXX,XXXXXXXXX,United States,Texas,Houston,9391 Little Leaf Ramp,77083.0,Corporate
6071,Mary,Wu,XXXXXXXXX,XXXXXXXXX,United States,New York,New York,3810 Honey Swale,10031.0,Corporate
8730,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Hayward,5166 Middle Circuit,94541.0,Corporate
9634,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Bridgeton,2269 High Limits,8302.0,Corporate
8010,Kathy,Smith,XXXXXXXXX,XXXXXXXXX,United States,West Virginia,Martinsburg,6901 Lazy Plaza,25401.0,Corporate
3484,Rebecca,Hunter,XXXXXXXXX,XXXXXXXXX,United States,New York,Bay Shore,67 Cotton Mountain Terrace,11706.0,Corporate
7307,Brandon,Foster,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Palatine,4291 Sunny Fox Mews,60067.0,Corporate
1975,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,Georgia,Smyrna,7790 Green Berry Gate,30080.0,Corporate
629,Matthew,Huffman,XXXXXXXXX,XXXXXXXXX,United States,California,Van Nuys,9922 Misty Oak Inlet,91406.0,Corporate
11753,Richard,Reid,XXXXXXXXX,XXXXXXXXX,United States,Florida,Opa Locka,9128 Little Cloud Bay,33055.0,Corporate
5375,Jeremy,Holmes,XXXXXXXXX,XXXXXXXXX,United States,California,Los Angeles,1819 Noble Ramp,90046.0,Corporate
1695,Amanda,Marquez,XXXXXXXXX,XXXXXXXXX,United States,Minnesota,Saint Paul,9539 Velvet Trace,55106.0,Corporate
9884,Maria,Dorsey,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Edison,125 Colonial Butterfly Stead,8817.0,Corporate
8498,Joseph,Pennington,XXXXXXXXX,XXXXXXXXX,United States,Texas,Baytown,9084 Middle Embers Passage,77520.0,Corporate
7534,Mary,Smith,XXXXXXXXX,XXXXXXXXX,United States,California,Sylmar,1994 Lost Berry Promenade,91342.0,Corporate
123,Mary,Mann,XXXXXXXXX,XXXXXXXXX,United States,Oregon,Bend,7676 Colonial Towers,97701.0,Corporate
8925,Mary,Erickson,XXXXXXXXX,XXXXXXXXX,United States,Florida,Opa Locka,2422 High River Corners,33055.0,Corporate
5981,Ronald,Williamson,XXXXXXXXX,XXXXXXXXX,United States,Minnesota,Burnsville,398 Pleasant Mountain,55337.0,Corporate
7347,Carolyn,Gallegos,XXXXXXXXX,XXXXXXXXX,United States,New York,Huntington Station,2070 Indian Leaf Edge,11746.0,Corporate
19445,Felicia,Clark,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,9135 Green Island Moor,725.0,Corporate
19444,Wanda,Sanford,XXXXXXXXX,XXXXXXXXX,United States,California,Sunnyvale,1800 Quiet Creek Stead,94087.0,Corporate
19443,Hayfa,Boyle,XXXXXXXXX,XXXXXXXXX,United States,Texas,Sugar Land,1165 Quiet Inlet,77478.0,Corporate
19442,Lavinia,Houston,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,432 Rocky Link,725.0,Corporate
19441,Yetta,Robinson,XXXXXXXXX,XXXXXXXXX,United States,Massachusetts,Brighton,2607 Clear Branch Cape,2135.0,Corporate
19440,Jennifer,Holmes,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,6826 Quiet Lane,725.0,Corporate
19439,Mara,Mcneil,XXXXXXXXX,XXXXXXXXX,United States,California,Garden Grove,9780 Misty Pike,92840.0,Corporate
19438,Cleo,Woodward,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,4135 Golden Shadow Front,725.0,Home Office
19437,Cally,Dunn,XXXXXXXXX,XXXXXXXXX,United States,North Dakota,Bismarck,8307 Merry Pointe,58501.0,Corporate
19436,Wynter,Gay,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,9299 Grand Branch Route,725.0,Home Office
19435,Hyacinth,Nolan,XXXXXXXXX,XXXXXXXXX,United States,Maryland,Gaithersburg,2210 Merry Leaf Row,20878.0,Consumer
19434,Emma,Mayo,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,3309 Harvest Thicket,725.0,Corporate
19433,Xerxes,Terrell,XXXXXXXXX,XXXXXXXXX,United States,North Dakota,Bismarck,5953 Lost Plaza,58501.0,Corporate
19432,Noel,Wheeler,XXXXXXXXX,XXXXXXXXX,United States,Hawaii,Honolulu,1070 Dusty Beacon Maze,96817.0,Corporate
19431,Maryam,Grant,XXXXXXXXX,XXXXXXXXX,United States,Georgia,Lilburn,7094 Sleepy End,30047.0,Corporate
19430,Naida,Small,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,9393 Golden View Pike,725.0,Corporate
19429,Lana,Green,XXXXXXXXX,XXXXXXXXX,United States,Virginia,Virginia Beach,9627 Little Terrace,23455.0,Consumer
19428,Patience,Woodward,XXXXXXXXX,XXXXXXXXX,United States,California,Azusa,1010 Rustic Fox View,91702.0,Consumer
19427,Rylee,Garrett,XXXXXXXXX,XXXXXXXXX,United States,California,Long Beach,7735 Gentle Terrace,90813.0,Corporate
19426,Dakota,Green,XXXXXXXXX,XXXXXXXXX,United States,New York,Bronx,2720 Stony Field,10458.0,Consumer
19425,Fallon,Donovan,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,45 Merry Bear View,725.0,Consumer
19424,Kylynn,Zimmerman,XXXXXXXXX,XXXXXXXXX,United States,Utah,Provo,3741 Bright Extension,84604.0,Consumer
19423,Inez,Fleming,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Columbia,3408 Tawny Spring Glen,38401.0,Consumer
19422,Carolyn,Davenport,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,4105 Fallen Goose Port,725.0,Consumer
19421,Miriam,Vega,XXXXXXXXX,XXXXXXXXX,United States,California,Stockton,6332 Round Range,95207.0,Consumer
19420,Danielle,Rush,XXXXXXXXX,XXXXXXXXX,United States,Georgia,Marietta,7121 Foggy Woods,30062.0,Home Office
19419,Chloe,Pickett,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,482 High Quay,725.0,Home Office
19418,Beverly,Fisher,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Holland,7177 Old Nectar Ridge,49423.0,Consumer
19417,Gillian,Camacho,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Rio Grande,6750 Stony Fawn Wood,745.0,Home Office
19416,Madeline,Wooten,XXXXXXXXX,XXXXXXXXX,United States,New York,Brooklyn,2636 Indian Expressway,11212.0,Home Office
19415,Yoshi,Shelton,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,9891 Foggy Hills Acres,725.0,Consumer
19414,Hadley,Russell,XXXXXXXXX,XXXXXXXXX,United States,Colorado,Denver,7500 Wishing Brook Grove,80219.0,Corporate
19413,Renee,Morales,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Taylor,1497 Sleepy Thicket,48180.0,Corporate
19412,Iola,King,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,5012 Honey Wagon Stead,725.0,Corporate
19411,Tamekah,Blair,XXXXXXXXX,XXXXXXXXX,United States,Illinois,Chicago,8832 Old Quay,60637.0,Corporate
19410,Cherokee,Huffman,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,8707 Foggy View,725.0,Corporate
19409,Odessa,Cherry,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Detroit,4148 Indian Landing,48205.0,Corporate
19408,Rose,Mack,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,4690 Quiet Hickory Campus,725.0,Consumer
19407,Linda,Haley,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Murfreesboro,8659 Foggy Deer Port,37130.0,Consumer
19406,May,Kennedy,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,8284 Colonial Gate Path,725.0,Consumer
19405,Lilah,Holmes,XXXXXXXXX,XXXXXXXXX,United States,Ohio,Cleveland,7701 Rustic Carrefour,44102.0,Corporate
19404,Tana,Franklin,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,406 Shady Cider Corner,725.0,Consumer
19403,Emi,Mitchell,XXXXXXXXX,XXXXXXXXX,United States,New York,Lockport,4542 Sunny Parade,14094.0,Corporate
19402,Cynthia,Albert,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,2070 Rocky Apple Front,725.0,Corporate
19401,Myra,Manning,XXXXXXXXX,XXXXXXXXX,United States,Missouri,Saint Charles,3761 Foggy Hickory Extension,63301.0,Corporate
19400,Medge,Mcfarland,XXXXXXXXX,XXXXXXXXX,United States,California,Los Angeles,9767 Amber Valley,90046.0,Corporate
19399,Chloe,Nichols,XXXXXXXXX,XXXXXXXXX,United States,California,Cupertino,3538 Rustic Dale Run,95014.0,Home Office
19398,Beatrice,Holt,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,1946 Jagged Trail,725.0,Home Office
19397,Ria,Padilla,XXXXXXXXX,XXXXXXXXX,United States,Missouri,Springfield,5434 Middle Range,65807.0,Home Office
19396,Charity,Sharpe,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,7108 Cinder Road,725.0,Home Office
19395,Nell,Garrison,XXXXXXXXX,XXXXXXXXX,United States,California,Mission Viejo,1557 High Spring Cove,92692.0,Home Office
19394,Tamara,Larson,XXXXXXXXX,XXXXXXXXX,United States,California,Los Angeles,183 Crystal Lake Drive,90042.0,Home Office
19393,Phyllis,Higgins,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,1870 Crystal Blossom Towers,725.0,Home Office
19392,Nelle,Shaffer,XXXXXXXXX,XXXXXXXXX,United States,Georgia,Roswell,8932 High Row,30075.0,Home Office
19391,Aimee,Daugherty,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,6449 Merry Lagoon Drive,725.0,Corporate
19390,Blossom,Middleton,XXXXXXXXX,XXXXXXXXX,United States,Michigan,Ypsilanti,3505 High Mall,48197.0,Home Office
19389,Breanna,Morrison,XXXXXXXXX,XXXXXXXXX,United States,New York,Brooklyn,7320 Lazy Forest Falls,11218.0,Corporate
19388,Katelyn,Key,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,851 Green Prairie Park,725.0,Corporate
19387,Karly,Porter,XXXXXXXXX,XXXXXXXXX,United States,Arizona,Peoria,5674 Merry Nectar Pines,85345.0,Corporate
19386,Olga,Stein,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,8651 Heather Drive,725.0,Corporate
19385,Brenna,Wyatt,XXXXXXXXX,XXXXXXXXX,United States,California,Garden Grove,3068 Indian Quail Cove,92843.0,Corporate
19384,Tatyana,Tyson,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,427 Clear Leaf Loop,725.0,Home Office
19383,Ifeoma,Hendricks,XXXXXXXXX,XXXXXXXXX,United States,New Jersey,Clementon,5136 Red Prairie Park,8021.0,Corporate
19382,Kitra,Howard,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Memphis,5722 Easy Heath,38127.0,Corporate
19381,Summer,Hester,XXXXXXXXX,XXXXXXXXX,United States,Tennessee,Antioch,8895 Shady Cider Moor,37013.0,Consumer
19380,Sopoline,Hood,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,4776 Pleasant Pioneer Cape,725.0,Consumer
19379,Emma,Suarez,XXXXXXXXX,XXXXXXXXX,United States,Utah,Salt Lake City,1853 Umber Field,84118.0,Home Office
19378,Eliana,Santos,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,1142 Round Via,725.0,Consumer
19377,Denise,Young,XXXXXXXXX,XXXXXXXXX,United States,California,Bakersfield,2027 Thunder Creek Thicket,93304.0,Consumer
19376,Hermione,Rose,XXXXXXXXX,XXXXXXXXX,United States,Puerto Rico,Caguas,2059 Cozy Field,725.0,Corporate
